problem_name,problem_id,is_suppressed,suppressed_till,evidence,is_confirmed,product,fix,url
CVE-2022-34479,240415_0,False,placeholder,placeholder,True,RHSA-2022:5479: firefox security update (Important),RHSA-2022:5479,https://access_redhat_com/errata/RHSA-2022:5479
CVE-2024-5693,31551985_0,False,placeholder,placeholder,True,RHSA-2024:3951: firefox security update (Important),RHSA-2024:3951,https://access_redhat_com/errata/RHSA-2024:3951
CVE-2021-23961,1139604_0,False,placeholder,placeholder,True,RHSA-2021:1363: firefox security update (Important),RHSA-2021:1363,https://access_redhat_com/errata/RHSA-2021:1363
CVE-2022-21365,70869_0,False,placeholder,placeholder,True,RHSA-2022:0306: java-1_8_0-openjdk security update (Moderate),RHSA-2022:0306,https://access_redhat_com/errata/RHSA-2022:0306
CVE-2023-22049,50382_0,False,placeholder,placeholder,True,RHSA-2023:4166: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2023:4166,https://access_redhat_com/errata/RHSA-2023:4166
CVE-2024-44987,7008791_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44987
CVE-2022-45404,240494_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2024-5696,31552037_0,False,placeholder,placeholder,True,RHSA-2024:3951: firefox security update (Important),RHSA-2024:3951,https://access_redhat_com/errata/RHSA-2024:3951
CVE-2024-42261,4141783_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42261
CVE-2023-22045,50360_0,False,placeholder,placeholder,True,RHSA-2023:4166: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2023:4166,https://access_redhat_com/errata/RHSA-2023:4166
CVE-2022-45421,1264347_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2024-47668,31582529_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-47668
CVE-2021-32399,1076497_0,False,placeholder,placeholder,True,RHSA-2021:3381: kpatch-patch security update (Important),RHSA-2021:3381,https://access_redhat_com/errata/RHSA-2021:3381
CVE-2024-46775,31373337_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46775
CVE-2024-42307,7008480_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42307
CVE-2023-49501,31539331_0,False,placeholder,placeholder,True,USN-6803-1 -- FFmpeg vulnerabilities,USN-6803-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2023-49501
CVE-2022-45412,1264311_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2024-46770,22182355_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46770
CVE-2020-8698,129171_0,False,placeholder,placeholder,True,bug fix and enhancement update (Important),RHSA-2021:3028,https://access_redhat_com/errata/RHSA-2021:3028
CVE-2024-27062,25469299_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2023-20867,99172_0,False,placeholder,placeholder,True,RHSA-2023:3944: open-vm-tools security and bug fix update (Low),RHSA-2023:3944,https://access_redhat_com/errata/RHSA-2023:3944
CVE-2014-9218,238506_0,True,2123-12-30,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2014-9218
CVE-2024-42303,4142785_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42303
CVE-2022-21123,201436_0,False,placeholder,placeholder,True,RHSA-2022:5937: kernel security and bug fix update (Moderate),RHSA-2022:5937,https://access_redhat_com/errata/RHSA-2022:5937
CVE-2022-24834,1071346_0,False,placeholder,placeholder,True,USN-6531-1 -- Redis vulnerabilities,USN-6531-1 -- Redis vulnerabilities,https://ubuntu_com/security/CVE-2022-24834
CVE-2024-31080,1194977_0,False,placeholder,placeholder,True,RHSA-2024:1785: X_Org server security update (Important),RHSA-2024:1785,https://access_redhat_com/errata/RHSA-2024:1785
CVE-2021-4008,1212722_0,False,placeholder,placeholder,True,RHSA-2022:0003: xorg-x11-server security update (Important),RHSA-2022:0003,https://access_redhat_com/errata/RHSA-2022:0003
CVE-2024-10466,31593720_0,False,placeholder,placeholder,True,RHSA-2024:8729: firefox security update (Moderate),RHSA-2024:8729,https://access_redhat_com/errata/RHSA-2024:8729
CVE-2021-23953,113214_0,False,placeholder,placeholder,True,RHSA-2021:0290: firefox security update (Important),RHSA-2021:0290,https://access_redhat_com/errata/RHSA-2021:0290
CVE-2021-33034,1076506_0,False,placeholder,placeholder,True,RHSA-2021:2725: kernel security and bug fix update (Important),RHSA-2021:2725,https://access_redhat_com/errata/RHSA-2021:2725
CVE-2022-24903,1098934_0,False,placeholder,placeholder,True,RHSA-2022:4803: rsyslog security update (Important),RHSA-2022:4803,https://access_redhat_com/errata/RHSA-2022:4803
CVE-2024-42291,4142585_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42291
CVE-2019-20907,1068320_0,False,placeholder,placeholder,True,RHSA-2020:5009: python security update (Moderate),RHSA-2020:5009,https://access_redhat_com/errata/RHSA-2020:5009
CVE-2022-29901,252589_0,False,placeholder,placeholder,True,RHSA-2022:7337: kernel security and bug fix update (Important),RHSA-2022:7337,https://access_redhat_com/errata/RHSA-2022:7337
CVE-2024-38540,26161549_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2022-48560,1092615_0,False,placeholder,placeholder,True,USN-7180-1 -- Python vulnerabilities,USN-7180-1 -- Python vulnerabilities,https://ubuntu_com/security/CVE-2022-48560
CVE-2025-0239,34841457_0,False,placeholder,placeholder,True,RHSA-2025:0144: firefox security update (Important),RHSA-2025:0144,https://access_redhat_com/errata/RHSA-2025:0144
CVE-2024-46739,20353408_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46739
CVE-2021-28429,62612_0,False,placeholder,placeholder,True,USN-6430-1 -- FFmpeg vulnerabilities,USN-6430-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2021-28429
CVE-2024-38586,1025199_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2023-6478,1025980_0,False,placeholder,placeholder,True,RHSA-2024:0006: tigervnc security update (Important),RHSA-2024:0006,https://access_redhat_com/errata/RHSA-2024:0006
CVE-2022-21305,70864_0,False,placeholder,placeholder,True,RHSA-2022:0306: java-1_8_0-openjdk security update (Moderate),RHSA-2022:0306,https://access_redhat_com/errata/RHSA-2022:0306
CVE-2020-12403,167796_0,False,placeholder,placeholder,True,and enhancement update (Moderate),RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2024-43877,31568841_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43877
CVE-2024-46687,15536793_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46687
CVE-2022-46341,1263244_0,False,placeholder,placeholder,True,RHSA-2023:0045: tigervnc security update (Important),RHSA-2023:0045,https://access_redhat_com/errata/RHSA-2023:0045
CVE-2023-5725,144108_0,False,placeholder,placeholder,True,RHSA-2023:6162: firefox security update (Important),RHSA-2023:6162,https://access_redhat_com/errata/RHSA-2023:6162
CVE-2022-35977,196603_0,False,placeholder,placeholder,True,USN-6531-1 -- Redis vulnerabilities,USN-6531-1 -- Redis vulnerabilities,https://ubuntu_com/security/CVE-2022-35977
CVE-2024-0450,164417_0,False,placeholder,placeholder,True,USN-7212-1 -- Python 2_7 vulnerabilities,USN-7212-1 -- Python 2_7 vulnerabilities,https://ubuntu_com/security/CVE-2024-0450
CVE-2020-15673,1099097_0,False,placeholder,placeholder,True,RHSA-2020:4080: firefox security and bug fix update (Important),RHSA-2020:4080,https://access_redhat_com/errata/RHSA-2020:4080
CVE-2024-2961,31539092_0,False,placeholder,placeholder,True,RHSA-2024:3588: glibc security update (Important),RHSA-2024:3588,https://access_redhat_com/errata/RHSA-2024:3588
CVE-2020-15656,1233734_0,False,placeholder,placeholder,True,RHSA-2020:4080: firefox security and bug fix update (Important),RHSA-2020:4080,https://access_redhat_com/errata/RHSA-2020:4080
CVE-2021-42739,35761_0,False,placeholder,placeholder,True,RHSA-2022:0063: kernel security and bug fix update (Moderate),RHSA-2022:0063,https://access_redhat_com/errata/RHSA-2022:0063
CVE-2024-43873,7011216_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43873
CVE-2020-12402,208149_0,False,placeholder,placeholder,True,RHSA-2020:4076: nss and nspr security,RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2023-4623,1170893_0,False,placeholder,placeholder,True,RHSA-2024:2004: kernel security and bug fix update (Important),RHSA-2024:2004,https://access_redhat_com/errata/RHSA-2024:2004
CVE-2024-45003,25372555_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45003
CVE-2022-34169,1108717_0,False,placeholder,placeholder,True,RHSA-2022:5698: java-1_8_0-openjdk security,RHSA-2022:5698,https://access_redhat_com/errata/RHSA-2022:5698
CVE-2022-26381,1264092_0,False,placeholder,placeholder,True,RHSA-2022:0824: firefox security and bug fix update (Critical),RHSA-2022:0824,https://access_redhat_com/errata/RHSA-2022:0824
CVE-2024-42309,4919869_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42309
CVE-2024-0747,100168_0,False,placeholder,placeholder,True,RHSA-2024:0600: firefox security update (Important),RHSA-2024:0600,https://access_redhat_com/errata/RHSA-2024:0600
CVE-2025-0240,34841458_0,False,placeholder,placeholder,True,RHSA-2025:0144: firefox security update (Important),RHSA-2025:0144,https://access_redhat_com/errata/RHSA-2025:0144
CVE-2024-44977,31397376_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44977
CVE-2020-12400,71967_0,False,placeholder,placeholder,True,bug fix,RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2024-46768,31578942_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46768
CVE-2020-23109,1168053_0,False,placeholder,placeholder,True,USN-6847-1 -- libheif vulnerabilities,USN-6847-1 -- libheif vulnerabilities,https://ubuntu_com/security/CVE-2020-23109
CVE-2022-3964,31396173_0,False,placeholder,placeholder,True,USN-5958-1 -- FFmpeg vulnerabilities,USN-5958-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2022-3964
CVE-2024-46844,31579460_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46844
CVE-2025-0241,34841459_0,False,placeholder,placeholder,True,RHSA-2025:0144: firefox security update (Important),RHSA-2025:0144,https://access_redhat_com/errata/RHSA-2025:0144
CVE-2024-46695,19855506_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46695
CVE-2023-6861,1027491_0,False,placeholder,placeholder,True,RHSA-2024:0026: firefox security update (Important),RHSA-2024:0026,https://access_redhat_com/errata/RHSA-2024:0026
CVE-2024-21094,171727_0,False,placeholder,placeholder,True,RHSA-2024:1817: java-1_8_0-openjdk security update (Moderate),RHSA-2024:1817,https://access_redhat_com/errata/RHSA-2024:1817
CVE-2020-25647,1074404_0,False,placeholder,placeholder,True,RHSA-2021:0699: grub2 security update (Moderate),RHSA-2021:0699,https://access_redhat_com/errata/RHSA-2021:0699
CVE-2023-4581,145838_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2023-28176,1124878_0,False,placeholder,placeholder,True,RHSA-2023:1333: firefox security update (Important),RHSA-2023:1333,https://access_redhat_com/errata/RHSA-2023:1333
CVE-2024-42267,4141935_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42267
CVE-2022-2795,73772_0,False,placeholder,placeholder,True,RHSA-2023:0402: bind security update (Moderate),RHSA-2023:0402,https://access_redhat_com/errata/RHSA-2023:0402
CVE-2024-44934,6467817_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44934
CVE-2020-12402,208149_0,False,placeholder,placeholder,True,and enhancement update (Moderate),RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2021-41159,31544281_0,False,placeholder,placeholder,True,RHSA-2021:4619: freerdp security update (Important),RHSA-2021:4619,https://access_redhat_com/errata/RHSA-2021:4619
CVE-2021-4028,1115987_0,False,placeholder,placeholder,True,RHSA-2022:1198: kernel security,RHSA-2022:1198,https://access_redhat_com/errata/RHSA-2022:1198
CVE-2024-46722,20353349_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46722
CVE-2024-43904,6467769_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43904
CVE-2024-47598,28884278_0,False,placeholder,placeholder,True,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47598
CVE-2021-23215,168245_0,False,placeholder,placeholder,True,USN-5620-1 -- OpenEXR vulnerabilities,USN-5620-1 -- OpenEXR vulnerabilities,https://ubuntu_com/security/CVE-2021-23215
CVE-2024-21011,171633_0,False,placeholder,placeholder,True,RHSA-2024:1817: java-1_8_0-openjdk security update (Moderate),RHSA-2024:1817,https://access_redhat_com/errata/RHSA-2024:1817
CVE-2020-25686,161320_0,False,placeholder,placeholder,True,RHSA-2021:0153: dnsmasq security update (Moderate),RHSA-2021:0153,https://access_redhat_com/errata/RHSA-2021:0153
CVE-2022-46341,1263244_0,False,placeholder,placeholder,True,RHSA-2023:0046: xorg-x11-server security update (Important),RHSA-2023:0046,https://access_redhat_com/errata/RHSA-2023:0046
CVE-2021-3756,142543_0,False,placeholder,placeholder,True,USN-5184-1 -- libmysofa vulnerability,USN-5184-1 -- libmysofa vulnerability,https://ubuntu_com/security/CVE-2021-3756
CVE-2020-8624,6516_0,False,placeholder,placeholder,True,RHSA-2020:5011: bind security and bug fix update (Moderate),RHSA-2020:5011,https://access_redhat_com/errata/RHSA-2020:5011
CVE-2024-46706,19855507_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46706
CVE-2024-45021,15049681_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45021
CVE-2024-54508,28884456_0,False,placeholder,placeholder,True,USN-7201-1 -- WebKitGTK vulnerabilities,USN-7201-1 -- WebKitGTK vulnerabilities,https://ubuntu_com/security/CVE-2024-54508
CVE-2024-43889,6467750_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2024-11694,27543155_0,False,placeholder,placeholder,True,USN-7193-1 -- Thunderbird vulnerability,USN-7193-1 -- Thunderbird vulnerability,https://ubuntu_com/security/CVE-2024-11694
CVE-2021-23973,113209_0,False,placeholder,placeholder,True,RHSA-2021:0656: firefox security update (Critical),RHSA-2021:0656,https://access_redhat_com/errata/RHSA-2021:0656
CVE-2024-42286,11638400_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42286
CVE-2023-49528,31538164_0,False,placeholder,placeholder,True,USN-6803-1 -- FFmpeg vulnerabilities,USN-6803-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2023-49528
CVE-2020-22051,20398_0,False,placeholder,placeholder,True,USN-6430-1 -- FFmpeg vulnerabilities,USN-6430-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2020-22051
